"","SampleId","PopId","SubPopId","K","run","variable","value"
"3572","ENPAK20","ENP","AK","K = 5",10,"Cluster2",0.369356
"3573","ENPAK21","ENP","AK","K = 5",10,"Cluster2",1e-05
"3574","ENPAK22","ENP","AK","K = 5",10,"Cluster2",0.391237
"3575","ENPAK23","ENP","AK","K = 5",10,"Cluster2",0.261932
"3576","ENPAK24","ENP","AK","K = 5",10,"Cluster2",1e-05
"3577","ENPAK25","ENP","AK","K = 5",10,"Cluster2",1e-05
"3578","ENPAK26","ENP","AK","K = 5",10,"Cluster2",1e-05
"3579","ENPAK27","ENP","AK","K = 5",10,"Cluster2",0.328176
"3580","ENPAK28","ENP","AK","K = 5",10,"Cluster2",1e-05
"3581","ENPAK29","ENP","AK","K = 5",10,"Cluster2",0.306992
"3582","ENPAK30","ENP","AK","K = 5",10,"Cluster2",0.99996
"3583","ENPBC16","ENP","BC","K = 5",10,"Cluster2",0.300147
"3584","ENPBC17","ENP","BC","K = 5",10,"Cluster2",1e-05
"3585","ENPBC18","ENP","BC","K = 5",10,"Cluster2",0.316619
"3586","ENPCA01","ENP","CA","K = 5",10,"Cluster2",0.220489
"3587","ENPCA02","ENP","CA","K = 5",10,"Cluster2",1e-05
"3588","ENPCA03","ENP","CA","K = 5",10,"Cluster2",1e-05
"3589","ENPCA04","ENP","CA","K = 5",10,"Cluster2",1e-05
"3590","ENPCA05","ENP","CA","K = 5",10,"Cluster2",0.135188
"3591","ENPCA06","ENP","CA","K = 5",10,"Cluster2",0.268353
"3592","ENPCA07","ENP","CA","K = 5",10,"Cluster2",1e-05
"3593","ENPCA08","ENP","CA","K = 5",10,"Cluster2",1e-05
"3594","ENPCA09","ENP","CA","K = 5",10,"Cluster2",1e-05
"3595","ENPOR10","ENP","OR","K = 5",10,"Cluster2",0.494963
"3596","ENPOR11","ENP","OR","K = 5",10,"Cluster2",0.99996
"3597","ENPOR12","ENP","OR","K = 5",10,"Cluster2",1e-05
"3598","ENPOR13","ENP","OR","K = 5",10,"Cluster2",0.99996
"3599","ENPWA14","ENP","WA","K = 5",10,"Cluster2",0.605931
"3600","ENPWA15","ENP","WA","K = 5",10,"Cluster2",0.373174
"3601","ENPAK19","ENP","AK","K = 5",1,"Cluster3",1e-05
"3602","ENPAK20","ENP","AK","K = 5",1,"Cluster3",0.044109
"3603","ENPAK21","ENP","AK","K = 5",1,"Cluster3",0.028948
"3604","ENPAK22","ENP","AK","K = 5",1,"Cluster3",0.059174
"3605","ENPAK23","ENP","AK","K = 5",1,"Cluster3",0.026928
"3606","ENPAK24","ENP","AK","K = 5",1,"Cluster3",1e-05
"3607","ENPAK25","ENP","AK","K = 5",1,"Cluster3",1e-05
"3608","ENPAK26","ENP","AK","K = 5",1,"Cluster3",1e-05
"3609","ENPAK27","ENP","AK","K = 5",1,"Cluster3",1e-05
"3610","ENPAK28","ENP","AK","K = 5",1,"Cluster3",1e-05
"3611","ENPAK29","ENP","AK","K = 5",1,"Cluster3",0.004354
"3612","ENPAK30","ENP","AK","K = 5",1,"Cluster3",1e-05
"3613","ENPBC16","ENP","BC","K = 5",1,"Cluster3",1e-05
"3614","ENPBC17","ENP","BC","K = 5",1,"Cluster3",1e-05
"3615","ENPBC18","ENP","BC","K = 5",1,"Cluster3",1e-05
"3616","ENPCA01","ENP","CA","K = 5",1,"Cluster3",1e-05
"3617","ENPCA02","ENP","CA","K = 5",1,"Cluster3",1e-05
"3618","ENPCA03","ENP","CA","K = 5",1,"Cluster3",1e-05
"3619","ENPCA04","ENP","CA","K = 5",1,"Cluster3",1e-05
"3620","ENPCA05","ENP","CA","K = 5",1,"Cluster3",1e-05
"3621","ENPCA06","ENP","CA","K = 5",1,"Cluster3",0.074643
"3622","ENPCA07","ENP","CA","K = 5",1,"Cluster3",0.006521
"3623","ENPCA08","ENP","CA","K = 5",1,"Cluster3",0.15509
"3624","ENPCA09","ENP","CA","K = 5",1,"Cluster3",0.055654
"3625","ENPOR10","ENP","OR","K = 5",1,"Cluster3",0.182751
"3626","ENPOR11","ENP","OR","K = 5",1,"Cluster3",1e-05
"3627","ENPOR12","ENP","OR","K = 5",1,"Cluster3",0.078757
"3628","ENPOR13","ENP","OR","K = 5",1,"Cluster3",0.99996
"3629","ENPWA14","ENP","WA","K = 5",1,"Cluster3",0.99996
"3630","ENPWA15","ENP","WA","K = 5",1,"Cluster3",0.088165
"3631","ENPAK19","ENP","AK","K = 5",2,"Cluster3",0.157235
"3632","ENPAK20","ENP","AK","K = 5",2,"Cluster3",0.154814
"3633","ENPAK21","ENP","AK","K = 5",2,"Cluster3",0.99996
"3634","ENPAK22","ENP","AK","K = 5",2,"Cluster3",1e-05
"3635","ENPAK23","ENP","AK","K = 5",2,"Cluster3",0.183327
"3636","ENPAK24","ENP","AK","K = 5",2,"Cluster3",0.99996
"3637","ENPAK25","ENP","AK","K = 5",2,"Cluster3",0.145188
"3638","ENPAK26","ENP","AK","K = 5",2,"Cluster3",0.99996
"3639","ENPAK27","ENP","AK","K = 5",2,"Cluster3",1e-05
"3640","ENPAK28","ENP","AK","K = 5",2,"Cluster3",1e-05
"3641","ENPAK29","ENP","AK","K = 5",2,"Cluster3",0.106958
"3642","ENPAK30","ENP","AK","K = 5",2,"Cluster3",0.157524
"3643","ENPBC16","ENP","BC","K = 5",2,"Cluster3",0.126161
"3644","ENPBC17","ENP","BC","K = 5",2,"Cluster3",0.112395
"3645","ENPBC18","ENP","BC","K = 5",2,"Cluster3",1e-05
"3646","ENPCA01","ENP","CA","K = 5",2,"Cluster3",1e-05
"3647","ENPCA02","ENP","CA","K = 5",2,"Cluster3",1e-05
"3648","ENPCA03","ENP","CA","K = 5",2,"Cluster3",1e-05
"3649","ENPCA04","ENP","CA","K = 5",2,"Cluster3",1e-05
"3650","ENPCA05","ENP","CA","K = 5",2,"Cluster3",1e-05
"3651","ENPCA06","ENP","CA","K = 5",2,"Cluster3",0.061033
"3652","ENPCA07","ENP","CA","K = 5",2,"Cluster3",1e-05
"3653","ENPCA08","ENP","CA","K = 5",2,"Cluster3",0.126027
"3654","ENPCA09","ENP","CA","K = 5",2,"Cluster3",1e-05
"3655","ENPOR10","ENP","OR","K = 5",2,"Cluster3",1e-05
"3656","ENPOR11","ENP","OR","K = 5",2,"Cluster3",0.127156
"3657","ENPOR12","ENP","OR","K = 5",2,"Cluster3",0.161793
"3658","ENPOR13","ENP","OR","K = 5",2,"Cluster3",1e-05
"3659","ENPWA14","ENP","WA","K = 5",2,"Cluster3",1e-05
"3660","ENPWA15","ENP","WA","K = 5",2,"Cluster3",1e-05
"3661","ENPAK19","ENP","AK","K = 5",3,"Cluster3",0.116054
"3662","ENPAK20","ENP","AK","K = 5",3,"Cluster3",0.094114
"3663","ENPAK21","ENP","AK","K = 5",3,"Cluster3",0.093364
"3664","ENPAK22","ENP","AK","K = 5",3,"Cluster3",1e-05
"3665","ENPAK23","ENP","AK","K = 5",3,"Cluster3",0.129055
"3666","ENPAK24","ENP","AK","K = 5",3,"Cluster3",1e-05
"3667","ENPAK25","ENP","AK","K = 5",3,"Cluster3",1e-05
"3668","ENPAK26","ENP","AK","K = 5",3,"Cluster3",0.99996
"3669","ENPAK27","ENP","AK","K = 5",3,"Cluster3",1e-05
"3670","ENPAK28","ENP","AK","K = 5",3,"Cluster3",1e-05
"3671","ENPAK29","ENP","AK","K = 5",3,"Cluster3",0.102542
"3672","ENPAK30","ENP","AK","K = 5",3,"Cluster3",0.138032
"3673","ENPBC16","ENP","BC","K = 5",3,"Cluster3",1e-05
"3674","ENPBC17","ENP","BC","K = 5",3,"Cluster3",1e-05
"3675","ENPBC18","ENP","BC","K = 5",3,"Cluster3",0.106269
"3676","ENPCA01","ENP","CA","K = 5",3,"Cluster3",1e-05
"3677","ENPCA02","ENP","CA","K = 5",3,"Cluster3",0.99996
"3678","ENPCA03","ENP","CA","K = 5",3,"Cluster3",0.99996
"3679","ENPCA04","ENP","CA","K = 5",3,"Cluster3",0.033043
"3680","ENPCA05","ENP","CA","K = 5",3,"Cluster3",1e-05
"3681","ENPCA06","ENP","CA","K = 5",3,"Cluster3",0.100446
"3682","ENPCA07","ENP","CA","K = 5",3,"Cluster3",1e-05
"3683","ENPCA08","ENP","CA","K = 5",3,"Cluster3",1e-05
"3684","ENPCA09","ENP","CA","K = 5",3,"Cluster3",1e-05
"3685","ENPOR10","ENP","OR","K = 5",3,"Cluster3",0.027383
"3686","ENPOR11","ENP","OR","K = 5",3,"Cluster3",1e-05
"3687","ENPOR12","ENP","OR","K = 5",3,"Cluster3",0.084863
"3688","ENPOR13","ENP","OR","K = 5",3,"Cluster3",1e-05
"3689","ENPWA14","ENP","WA","K = 5",3,"Cluster3",1e-05
"3690","ENPWA15","ENP","WA","K = 5",3,"Cluster3",0.0805
"3691","ENPAK19","ENP","AK","K = 5",4,"Cluster3",0.247528
"3692","ENPAK20","ENP","AK","K = 5",4,"Cluster3",0.318347
"3693","ENPAK21","ENP","AK","K = 5",4,"Cluster3",0.297372
"3694","ENPAK22","ENP","AK","K = 5",4,"Cluster3",1e-05
"3695","ENPAK23","ENP","AK","K = 5",4,"Cluster3",0.99996
"3696","ENPAK24","ENP","AK","K = 5",4,"Cluster3",0.281806
"3697","ENPAK25","ENP","AK","K = 5",4,"Cluster3",0.99996
"3698","ENPAK26","ENP","AK","K = 5",4,"Cluster3",1e-05
"3699","ENPAK27","ENP","AK","K = 5",4,"Cluster3",0.347497
"3700","ENPAK28","ENP","AK","K = 5",4,"Cluster3",1e-05
"3701","ENPAK29","ENP","AK","K = 5",4,"Cluster3",0.325257
"3702","ENPAK30","ENP","AK","K = 5",4,"Cluster3",0.318687
"3703","ENPBC16","ENP","BC","K = 5",4,"Cluster3",0.213164
"3704","ENPBC17","ENP","BC","K = 5",4,"Cluster3",1e-05
"3705","ENPBC18","ENP","BC","K = 5",4,"Cluster3",0.324171
"3706","ENPCA01","ENP","CA","K = 5",4,"Cluster3",0.99996
"3707","ENPCA02","ENP","CA","K = 5",4,"Cluster3",1e-05
"3708","ENPCA03","ENP","CA","K = 5",4,"Cluster3",1e-05
"3709","ENPCA04","ENP","CA","K = 5",4,"Cluster3",0.341767
"3710","ENPCA05","ENP","CA","K = 5",4,"Cluster3",1e-05
"3711","ENPCA06","ENP","CA","K = 5",4,"Cluster3",1e-05
"3712","ENPCA07","ENP","CA","K = 5",4,"Cluster3",0.368738
"3713","ENPCA08","ENP","CA","K = 5",4,"Cluster3",1e-05
"3714","ENPCA09","ENP","CA","K = 5",4,"Cluster3",0.377229
"3715","ENPOR10","ENP","OR","K = 5",4,"Cluster3",1e-05
"3716","ENPOR11","ENP","OR","K = 5",4,"Cluster3",1e-05
"3717","ENPOR12","ENP","OR","K = 5",4,"Cluster3",0.99996
"3718","ENPOR13","ENP","OR","K = 5",4,"Cluster3",1e-05
"3719","ENPWA14","ENP","WA","K = 5",4,"Cluster3",1e-05
"3720","ENPWA15","ENP","WA","K = 5",4,"Cluster3",0.298301
"3721","ENPAK19","ENP","AK","K = 5",5,"Cluster3",0.99996
"3722","ENPAK20","ENP","AK","K = 5",5,"Cluster3",0.315915
"3723","ENPAK21","ENP","AK","K = 5",5,"Cluster3",1e-05
"3724","ENPAK22","ENP","AK","K = 5",5,"Cluster3",1e-05
"3725","ENPAK23","ENP","AK","K = 5",5,"Cluster3",1e-05
"3726","ENPAK24","ENP","AK","K = 5",5,"Cluster3",1e-05
"3727","ENPAK25","ENP","AK","K = 5",5,"Cluster3",1e-05
"3728","ENPAK26","ENP","AK","K = 5",5,"Cluster3",0.287041
"3729","ENPAK27","ENP","AK","K = 5",5,"Cluster3",0.290924
"3730","ENPAK28","ENP","AK","K = 5",5,"Cluster3",0.313948
"3731","ENPAK29","ENP","AK","K = 5",5,"Cluster3",0.31588
"3732","ENPAK30","ENP","AK","K = 5",5,"Cluster3",0.289726
"3733","ENPBC16","ENP","BC","K = 5",5,"Cluster3",0.245089
"3734","ENPBC17","ENP","BC","K = 5",5,"Cluster3",1e-05
"3735","ENPBC18","ENP","BC","K = 5",5,"Cluster3",0.289847
"3736","ENPCA01","ENP","CA","K = 5",5,"Cluster3",0.99996
"3737","ENPCA02","ENP","CA","K = 5",5,"Cluster3",1e-05
"3738","ENPCA03","ENP","CA","K = 5",5,"Cluster3",1e-05
"3739","ENPCA04","ENP","CA","K = 5",5,"Cluster3",0.99996
"3740","ENPCA05","ENP","CA","K = 5",5,"Cluster3",0.674667
"3741","ENPCA06","ENP","CA","K = 5",5,"Cluster3",1e-05
"3742","ENPCA07","ENP","CA","K = 5",5,"Cluster3",0.315843
"3743","ENPCA08","ENP","CA","K = 5",5,"Cluster3",0.348098
"3744","ENPCA09","ENP","CA","K = 5",5,"Cluster3",0.379263
"3745","ENPOR10","ENP","OR","K = 5",5,"Cluster3",0.236062
"3746","ENPOR11","ENP","OR","K = 5",5,"Cluster3",0.346361
"3747","ENPOR12","ENP","OR","K = 5",5,"Cluster3",0.317502
"3748","ENPOR13","ENP","OR","K = 5",5,"Cluster3",1e-05
"3749","ENPWA14","ENP","WA","K = 5",5,"Cluster3",1e-05
"3750","ENPWA15","ENP","WA","K = 5",5,"Cluster3",0.264801
"3751","ENPAK19","ENP","AK","K = 5",6,"Cluster3",0.243594
"3752","ENPAK20","ENP","AK","K = 5",6,"Cluster3",1e-05
"3753","ENPAK21","ENP","AK","K = 5",6,"Cluster3",0.215145
"3754","ENPAK22","ENP","AK","K = 5",6,"Cluster3",0.152992
"3755","ENPAK23","ENP","AK","K = 5",6,"Cluster3",0.189873
"3756","ENPAK24","ENP","AK","K = 5",6,"Cluster3",1e-05
"3757","ENPAK25","ENP","AK","K = 5",6,"Cluster3",1e-05
"3758","ENPAK26","ENP","AK","K = 5",6,"Cluster3",1e-05
"3759","ENPAK27","ENP","AK","K = 5",6,"Cluster3",1e-05
"3760","ENPAK28","ENP","AK","K = 5",6,"Cluster3",1e-05
"3761","ENPAK29","ENP","AK","K = 5",6,"Cluster3",1e-05
"3762","ENPAK30","ENP","AK","K = 5",6,"Cluster3",1e-05
"3763","ENPBC16","ENP","BC","K = 5",6,"Cluster3",0.153874
"3764","ENPBC17","ENP","BC","K = 5",6,"Cluster3",0.99996
"3765","ENPBC18","ENP","BC","K = 5",6,"Cluster3",0.99996
"3766","ENPCA01","ENP","CA","K = 5",6,"Cluster3",0.183609
"3767","ENPCA02","ENP","CA","K = 5",6,"Cluster3",1e-05
"3768","ENPCA03","ENP","CA","K = 5",6,"Cluster3",1e-05
"3769","ENPCA04","ENP","CA","K = 5",6,"Cluster3",0.12302
"3770","ENPCA05","ENP","CA","K = 5",6,"Cluster3",0.07295
"3771","ENPCA06","ENP","CA","K = 5",6,"Cluster3",1e-05
"3772","ENPCA07","ENP","CA","K = 5",6,"Cluster3",0.99996
"3773","ENPCA08","ENP","CA","K = 5",6,"Cluster3",0.08258
"3774","ENPCA09","ENP","CA","K = 5",6,"Cluster3",0.118088
"3775","ENPOR10","ENP","OR","K = 5",6,"Cluster3",0.187513
"3776","ENPOR11","ENP","OR","K = 5",6,"Cluster3",0.99996
"3777","ENPOR12","ENP","OR","K = 5",6,"Cluster3",1e-05
"3778","ENPOR13","ENP","OR","K = 5",6,"Cluster3",1e-05
"3779","ENPWA14","ENP","WA","K = 5",6,"Cluster3",1e-05
"3780","ENPWA15","ENP","WA","K = 5",6,"Cluster3",1e-05
"3781","ENPAK19","ENP","AK","K = 5",7,"Cluster3",0.228947
"3782","ENPAK20","ENP","AK","K = 5",7,"Cluster3",0.209478
"3783","ENPAK21","ENP","AK","K = 5",7,"Cluster3",0.281284
"3784","ENPAK22","ENP","AK","K = 5",7,"Cluster3",0.263035
"3785","ENPAK23","ENP","AK","K = 5",7,"Cluster3",1e-05
"3786","ENPAK24","ENP","AK","K = 5",7,"Cluster3",1e-05
"3787","ENPAK25","ENP","AK","K = 5",7,"Cluster3",1e-05
"3788","ENPAK26","ENP","AK","K = 5",7,"Cluster3",1e-05
"3789","ENPAK27","ENP","AK","K = 5",7,"Cluster3",0.22175
"3790","ENPAK28","ENP","AK","K = 5",7,"Cluster3",0.99996
"3791","ENPAK29","ENP","AK","K = 5",7,"Cluster3",1e-05
"3792","ENPAK30","ENP","AK","K = 5",7,"Cluster3",0.204952
"3793","ENPBC16","ENP","BC","K = 5",7,"Cluster3",1e-05
"3794","ENPBC17","ENP","BC","K = 5",7,"Cluster3",0.99996
"3795","ENPBC18","ENP","BC","K = 5",7,"Cluster3",0.280895
"3796","ENPCA01","ENP","CA","K = 5",7,"Cluster3",0.99996
"3797","ENPCA02","ENP","CA","K = 5",7,"Cluster3",1e-05
"3798","ENPCA03","ENP","CA","K = 5",7,"Cluster3",1e-05
"3799","ENPCA04","ENP","CA","K = 5",7,"Cluster3",0.314889
"3800","ENPCA05","ENP","CA","K = 5",7,"Cluster3",0.367341
"3801","ENPCA06","ENP","CA","K = 5",7,"Cluster3",0.361869
"3802","ENPCA07","ENP","CA","K = 5",7,"Cluster3",1e-05
"3803","ENPCA08","ENP","CA","K = 5",7,"Cluster3",1e-05
"3804","ENPCA09","ENP","CA","K = 5",7,"Cluster3",0.99996
"3805","ENPOR10","ENP","OR","K = 5",7,"Cluster3",1e-05
"3806","ENPOR11","ENP","OR","K = 5",7,"Cluster3",1e-05
"3807","ENPOR12","ENP","OR","K = 5",7,"Cluster3",0.249586
"3808","ENPOR13","ENP","OR","K = 5",7,"Cluster3",1e-05
"3809","ENPWA14","ENP","WA","K = 5",7,"Cluster3",1e-05
"3810","ENPWA15","ENP","WA","K = 5",7,"Cluster3",0.179115
"3811","ENPAK19","ENP","AK","K = 5",8,"Cluster3",0.99996
"3812","ENPAK20","ENP","AK","K = 5",8,"Cluster3",0.132649
"3813","ENPAK21","ENP","AK","K = 5",8,"Cluster3",0.05256
"3814","ENPAK22","ENP","AK","K = 5",8,"Cluster3",0.064814
"3815","ENPAK23","ENP","AK","K = 5",8,"Cluster3",0.055631
"3816","ENPAK24","ENP","AK","K = 5",8,"Cluster3",1e-05
"3817","ENPAK25","ENP","AK","K = 5",8,"Cluster3",0.129107
"3818","ENPAK26","ENP","AK","K = 5",8,"Cluster3",1e-05
"3819","ENPAK27","ENP","AK","K = 5",8,"Cluster3",0.99996
"3820","ENPAK28","ENP","AK","K = 5",8,"Cluster3",1e-05
"3821","ENPAK29","ENP","AK","K = 5",8,"Cluster3",0.12003
"3822","ENPAK30","ENP","AK","K = 5",8,"Cluster3",0.082632
"3823","ENPBC16","ENP","BC","K = 5",8,"Cluster3",1e-05
"3824","ENPBC17","ENP","BC","K = 5",8,"Cluster3",1e-05
"3825","ENPBC18","ENP","BC","K = 5",8,"Cluster3",0.084718
"3826","ENPCA01","ENP","CA","K = 5",8,"Cluster3",1e-05
"3827","ENPCA02","ENP","CA","K = 5",8,"Cluster3",1e-05
"3828","ENPCA03","ENP","CA","K = 5",8,"Cluster3",1e-05
"3829","ENPCA04","ENP","CA","K = 5",8,"Cluster3",0.07139
"3830","ENPCA05","ENP","CA","K = 5",8,"Cluster3",1e-05
"3831","ENPCA06","ENP","CA","K = 5",8,"Cluster3",0.087293
"3832","ENPCA07","ENP","CA","K = 5",8,"Cluster3",1e-05
"3833","ENPCA08","ENP","CA","K = 5",8,"Cluster3",1e-05
"3834","ENPCA09","ENP","CA","K = 5",8,"Cluster3",1e-05
"3835","ENPOR10","ENP","OR","K = 5",8,"Cluster3",0.067253
"3836","ENPOR11","ENP","OR","K = 5",8,"Cluster3",1e-05
"3837","ENPOR12","ENP","OR","K = 5",8,"Cluster3",1e-05
"3838","ENPOR13","ENP","OR","K = 5",8,"Cluster3",1e-05
"3839","ENPWA14","ENP","WA","K = 5",8,"Cluster3",1e-05
"3840","ENPWA15","ENP","WA","K = 5",8,"Cluster3",1e-05
"3841","ENPAK19","ENP","AK","K = 5",9,"Cluster3",0.103813
"3842","ENPAK20","ENP","AK","K = 5",9,"Cluster3",0.104178
"3843","ENPAK21","ENP","AK","K = 5",9,"Cluster3",0.078203
"3844","ENPAK22","ENP","AK","K = 5",9,"Cluster3",1e-05
"3845","ENPAK23","ENP","AK","K = 5",9,"Cluster3",1e-05
"3846","ENPAK24","ENP","AK","K = 5",9,"Cluster3",1e-05
"3847","ENPAK25","ENP","AK","K = 5",9,"Cluster3",1e-05
"3848","ENPAK26","ENP","AK","K = 5",9,"Cluster3",1e-05
"3849","ENPAK27","ENP","AK","K = 5",9,"Cluster3",1e-05
"3850","ENPAK28","ENP","AK","K = 5",9,"Cluster3",1e-05
"3851","ENPAK29","ENP","AK","K = 5",9,"Cluster3",0.109362
"3852","ENPAK30","ENP","AK","K = 5",9,"Cluster3",1e-05
"3853","ENPBC16","ENP","BC","K = 5",9,"Cluster3",0.139202
"3854","ENPBC17","ENP","BC","K = 5",9,"Cluster3",0.101105
"3855","ENPBC18","ENP","BC","K = 5",9,"Cluster3",0.116741
"3856","ENPCA01","ENP","CA","K = 5",9,"Cluster3",1e-05
"3857","ENPCA02","ENP","CA","K = 5",9,"Cluster3",0.99996
"3858","ENPCA03","ENP","CA","K = 5",9,"Cluster3",0.99996
"3859","ENPCA04","ENP","CA","K = 5",9,"Cluster3",0.109035
"3860","ENPCA05","ENP","CA","K = 5",9,"Cluster3",0.99996
"3861","ENPCA06","ENP","CA","K = 5",9,"Cluster3",0.127753
"3862","ENPCA07","ENP","CA","K = 5",9,"Cluster3",1e-05
"3863","ENPCA08","ENP","CA","K = 5",9,"Cluster3",0.136978
"3864","ENPCA09","ENP","CA","K = 5",9,"Cluster3",0.147627
"3865","ENPOR10","ENP","OR","K = 5",9,"Cluster3",0.060625
"3866","ENPOR11","ENP","OR","K = 5",9,"Cluster3",1e-05
"3867","ENPOR12","ENP","OR","K = 5",9,"Cluster3",1e-05
"3868","ENPOR13","ENP","OR","K = 5",9,"Cluster3",1e-05
"3869","ENPWA14","ENP","WA","K = 5",9,"Cluster3",1e-05
"3870","ENPWA15","ENP","WA","K = 5",9,"Cluster3",0.137918
"3871","ENPAK19","ENP","AK","K = 5",10,"Cluster3",1e-05
"3872","ENPAK20","ENP","AK","K = 5",10,"Cluster3",0.294085
"3873","ENPAK21","ENP","AK","K = 5",10,"Cluster3",0.99996
"3874","ENPAK22","ENP","AK","K = 5",10,"Cluster3",0.265172
"3875","ENPAK23","ENP","AK","K = 5",10,"Cluster3",0.350243
"3876","ENPAK24","ENP","AK","K = 5",10,"Cluster3",1e-05
"3877","ENPAK25","ENP","AK","K = 5",10,"Cluster3",0.99996
"3878","ENPAK26","ENP","AK","K = 5",10,"Cluster3",1e-05
"3879","ENPAK27","ENP","AK","K = 5",10,"Cluster3",0.392111
"3880","ENPAK28","ENP","AK","K = 5",10,"Cluster3",1e-05
"3881","ENPAK29","ENP","AK","K = 5",10,"Cluster3",0.327678
"3882","ENPAK30","ENP","AK","K = 5",10,"Cluster3",1e-05
"3883","ENPBC16","ENP","BC","K = 5",10,"Cluster3",0.287367
"3884","ENPBC17","ENP","BC","K = 5",10,"Cluster3",0.99996
"3885","ENPBC18","ENP","BC","K = 5",10,"Cluster3",0.419782
"3886","ENPCA01","ENP","CA","K = 5",10,"Cluster3",0.227244
"3887","ENPCA02","ENP","CA","K = 5",10,"Cluster3",1e-05
"3888","ENPCA03","ENP","CA","K = 5",10,"Cluster3",1e-05
"3889","ENPCA04","ENP","CA","K = 5",10,"Cluster3",1e-05
"3890","ENPCA05","ENP","CA","K = 5",10,"Cluster3",0.327757
"3891","ENPCA06","ENP","CA","K = 5",10,"Cluster3",0.418596
"3892","ENPCA07","ENP","CA","K = 5",10,"Cluster3",1e-05
"3893","ENPCA08","ENP","CA","K = 5",10,"Cluster3",0.99996
"3894","ENPCA09","ENP","CA","K = 5",10,"Cluster3",1e-05
"3895","ENPOR10","ENP","OR","K = 5",10,"Cluster3",0.344378
"3896","ENPOR11","ENP","OR","K = 5",10,"Cluster3",1e-05
"3897","ENPOR12","ENP","OR","K = 5",10,"Cluster3",1e-05
"3898","ENPOR13","ENP","OR","K = 5",10,"Cluster3",1e-05
"3899","ENPWA14","ENP","WA","K = 5",10,"Cluster3",0.394039
"3900","ENPWA15","ENP","WA","K = 5",10,"Cluster3",0.367654
"3901","ENPAK19","ENP","AK","K = 5",1,"Cluster4",1e-05
"3902","ENPAK20","ENP","AK","K = 5",1,"Cluster4",0.23313
"3903","ENPAK21","ENP","AK","K = 5",1,"Cluster4",0.204207
"3904","ENPAK22","ENP","AK","K = 5",1,"Cluster4",0.167008
"3905","ENPAK23","ENP","AK","K = 5",1,"Cluster4",0.211015
"3906","ENPAK24","ENP","AK","K = 5",1,"Cluster4",1e-05
"3907","ENPAK25","ENP","AK","K = 5",1,"Cluster4",1e-05
"3908","ENPAK26","ENP","AK","K = 5",1,"Cluster4",0.224638
"3909","ENPAK27","ENP","AK","K = 5",1,"Cluster4",1e-05
"3910","ENPAK28","ENP","AK","K = 5",1,"Cluster4",1e-05
"3911","ENPAK29","ENP","AK","K = 5",1,"Cluster4",0.208329
"3912","ENPAK30","ENP","AK","K = 5",1,"Cluster4",1e-05
"3913","ENPBC16","ENP","BC","K = 5",1,"Cluster4",1e-05
"3914","ENPBC17","ENP","BC","K = 5",1,"Cluster4",1e-05
"3915","ENPBC18","ENP","BC","K = 5",1,"Cluster4",1e-05
"3916","ENPCA01","ENP","CA","K = 5",1,"Cluster4",0.680101
"3917","ENPCA02","ENP","CA","K = 5",1,"Cluster4",0.99996
"3918","ENPCA03","ENP","CA","K = 5",1,"Cluster4",0.99996
"3919","ENPCA04","ENP","CA","K = 5",1,"Cluster4",0.99996
"3920","ENPCA05","ENP","CA","K = 5",1,"Cluster4",0.99996
"3921","ENPCA06","ENP","CA","K = 5",1,"Cluster4",0.261826
"3922","ENPCA07","ENP","CA","K = 5",1,"Cluster4",0.123014
"3923","ENPCA08","ENP","CA","K = 5",1,"Cluster4",0.331892
"3924","ENPCA09","ENP","CA","K = 5",1,"Cluster4",0.341384
"3925","ENPOR10","ENP","OR","K = 5",1,"Cluster4",0.168862
"3926","ENPOR11","ENP","OR","K = 5",1,"Cluster4",1e-05
"3927","ENPOR12","ENP","OR","K = 5",1,"Cluster4",0.283205
"3928","ENPOR13","ENP","OR","K = 5",1,"Cluster4",1e-05
"3929","ENPWA14","ENP","WA","K = 5",1,"Cluster4",1e-05
"3930","ENPWA15","ENP","WA","K = 5",1,"Cluster4",0.264412
"3931","ENPAK19","ENP","AK","K = 5",2,"Cluster4",1e-05
"3932","ENPAK20","ENP","AK","K = 5",2,"Cluster4",0.086595
"3933","ENPAK21","ENP","AK","K = 5",2,"Cluster4",1e-05
"3934","ENPAK22","ENP","AK","K = 5",2,"Cluster4",1e-05
"3935","ENPAK23","ENP","AK","K = 5",2,"Cluster4",0.045986
"3936","ENPAK24","ENP","AK","K = 5",2,"Cluster4",1e-05
"3937","ENPAK25","ENP","AK","K = 5",2,"Cluster4",0.025016
"3938","ENPAK26","ENP","AK","K = 5",2,"Cluster4",1e-05
"3939","ENPAK27","ENP","AK","K = 5",2,"Cluster4",1e-05
"3940","ENPAK28","ENP","AK","K = 5",2,"Cluster4",1e-05
"3941","ENPAK29","ENP","AK","K = 5",2,"Cluster4",1e-05
"3942","ENPAK30","ENP","AK","K = 5",2,"Cluster4",1e-05
"3943","ENPBC16","ENP","BC","K = 5",2,"Cluster4",0.010454
"3944","ENPBC17","ENP","BC","K = 5",2,"Cluster4",0.254926
"3945","ENPBC18","ENP","BC","K = 5",2,"Cluster4",1e-05
"3946","ENPCA01","ENP","CA","K = 5",2,"Cluster4",0.183475
"3947","ENPCA02","ENP","CA","K = 5",2,"Cluster4",1e-05
"3948","ENPCA03","ENP","CA","K = 5",2,"Cluster4",1e-05
