"","SampleId","PopId","SubPopId","K","run","variable","value"
"6065","ENPBC18","ENP","BC","K = 5",2,"Cluster4",0.112435
"6066","ENPCA01","ENP","CA","K = 5",2,"Cluster4",1e-05
"6067","ENPCA02","ENP","CA","K = 5",2,"Cluster4",1e-05
"6068","ENPCA03","ENP","CA","K = 5",2,"Cluster4",1e-05
"6069","ENPCA04","ENP","CA","K = 5",2,"Cluster4",1e-05
"6070","ENPCA05","ENP","CA","K = 5",2,"Cluster4",1e-05
"6071","ENPCA06","ENP","CA","K = 5",2,"Cluster4",0.189248
"6072","ENPCA07","ENP","CA","K = 5",2,"Cluster4",1e-05
"6073","ENPCA08","ENP","CA","K = 5",2,"Cluster4",0.99996
"6074","ENPCA09","ENP","CA","K = 5",2,"Cluster4",0.061476
"6075","ENPOR10","ENP","OR","K = 5",2,"Cluster4",0.99996
"6076","ENPOR11","ENP","OR","K = 5",2,"Cluster4",0.095459
"6077","ENPOR12","ENP","OR","K = 5",2,"Cluster4",1e-05
"6078","ENPOR13","ENP","OR","K = 5",2,"Cluster4",0.99996
"6079","ENPWA14","ENP","WA","K = 5",2,"Cluster4",0.99996
"6080","ENPWA15","ENP","WA","K = 5",2,"Cluster4",0.199891
"6081","GOC002","GOC",NA,"K = 5",2,"Cluster4",1.1e-05
"6082","GOC006","GOC",NA,"K = 5",2,"Cluster4",1e-05
"6083","GOC010","GOC",NA,"K = 5",2,"Cluster4",0.086946
"6084","GOC025","GOC",NA,"K = 5",2,"Cluster4",1e-05
"6085","GOC038","GOC",NA,"K = 5",2,"Cluster4",1e-05
"6086","GOC050","GOC",NA,"K = 5",2,"Cluster4",1e-05
"6087","GOC053","GOC",NA,"K = 5",2,"Cluster4",1e-05
"6088","GOC063","GOC",NA,"K = 5",2,"Cluster4",1e-05
"6089","GOC068","GOC",NA,"K = 5",2,"Cluster4",1e-05
"6090","GOC071","GOC",NA,"K = 5",2,"Cluster4",1e-05
"6091","GOC077","GOC",NA,"K = 5",2,"Cluster4",1e-05
"6092","GOC080","GOC",NA,"K = 5",2,"Cluster4",1e-05
"6093","GOC082","GOC",NA,"K = 5",2,"Cluster4",1e-05
"6094","GOC086","GOC",NA,"K = 5",2,"Cluster4",1e-05
"6095","GOC091","GOC",NA,"K = 5",2,"Cluster4",1e-05
"6096","GOC100","GOC",NA,"K = 5",2,"Cluster4",1e-05
"6097","GOC111","GOC",NA,"K = 5",2,"Cluster4",1e-05
"6098","GOC112","GOC",NA,"K = 5",2,"Cluster4",1e-05
"6099","GOC116","GOC",NA,"K = 5",2,"Cluster4",1e-05
"6100","GOC125","GOC",NA,"K = 5",2,"Cluster4",1e-05
"6101","ENPAK19","ENP","AK","K = 5",3,"Cluster4",1e-05
"6102","ENPAK20","ENP","AK","K = 5",3,"Cluster4",1e-05
"6103","ENPAK21","ENP","AK","K = 5",3,"Cluster4",1e-05
"6104","ENPAK22","ENP","AK","K = 5",3,"Cluster4",0.005984
"6105","ENPAK23","ENP","AK","K = 5",3,"Cluster4",1e-05
"6106","ENPAK24","ENP","AK","K = 5",3,"Cluster4",1e-05
"6107","ENPAK25","ENP","AK","K = 5",3,"Cluster4",1e-05
"6108","ENPAK26","ENP","AK","K = 5",3,"Cluster4",1.7e-05
"6109","ENPAK27","ENP","AK","K = 5",3,"Cluster4",1e-05
"6110","ENPAK28","ENP","AK","K = 5",3,"Cluster4",1e-05
"6111","ENPAK29","ENP","AK","K = 5",3,"Cluster4",1e-05
"6112","ENPAK30","ENP","AK","K = 5",3,"Cluster4",1e-05
"6113","ENPBC16","ENP","BC","K = 5",3,"Cluster4",0.005728
"6114","ENPBC17","ENP","BC","K = 5",3,"Cluster4",1e-05
"6115","ENPBC18","ENP","BC","K = 5",3,"Cluster4",1e-05
"6116","ENPCA01","ENP","CA","K = 5",3,"Cluster4",0.157501
"6117","ENPCA02","ENP","CA","K = 5",3,"Cluster4",1e-05
"6118","ENPCA03","ENP","CA","K = 5",3,"Cluster4",1e-05
"6119","ENPCA04","ENP","CA","K = 5",3,"Cluster4",1e-05
"6120","ENPCA05","ENP","CA","K = 5",3,"Cluster4",1e-05
"6121","ENPCA06","ENP","CA","K = 5",3,"Cluster4",1e-05
"6122","ENPCA07","ENP","CA","K = 5",3,"Cluster4",1e-05
"6123","ENPCA08","ENP","CA","K = 5",3,"Cluster4",1e-05
"6124","ENPCA09","ENP","CA","K = 5",3,"Cluster4",0.015476
"6125","ENPOR10","ENP","OR","K = 5",3,"Cluster4",1e-05
"6126","ENPOR11","ENP","OR","K = 5",3,"Cluster4",1e-05
"6127","ENPOR12","ENP","OR","K = 5",3,"Cluster4",1e-05
"6128","ENPOR13","ENP","OR","K = 5",3,"Cluster4",1e-05
"6129","ENPWA14","ENP","WA","K = 5",3,"Cluster4",1e-05
"6130","ENPWA15","ENP","WA","K = 5",3,"Cluster4",1e-05
"6131","GOC002","GOC",NA,"K = 5",3,"Cluster4",1e-05
"6132","GOC006","GOC",NA,"K = 5",3,"Cluster4",0.99996
"6133","GOC010","GOC",NA,"K = 5",3,"Cluster4",0.087272
"6134","GOC025","GOC",NA,"K = 5",3,"Cluster4",0.99996
"6135","GOC038","GOC",NA,"K = 5",3,"Cluster4",1e-05
"6136","GOC050","GOC",NA,"K = 5",3,"Cluster4",0.091851
"6137","GOC053","GOC",NA,"K = 5",3,"Cluster4",1e-05
"6138","GOC063","GOC",NA,"K = 5",3,"Cluster4",1e-05
"6139","GOC068","GOC",NA,"K = 5",3,"Cluster4",0.351256
"6140","GOC071","GOC",NA,"K = 5",3,"Cluster4",1e-05
"6141","GOC077","GOC",NA,"K = 5",3,"Cluster4",1e-05
"6142","GOC080","GOC",NA,"K = 5",3,"Cluster4",0.99996
"6143","GOC082","GOC",NA,"K = 5",3,"Cluster4",0.150717
"6144","GOC086","GOC",NA,"K = 5",3,"Cluster4",1e-05
"6145","GOC091","GOC",NA,"K = 5",3,"Cluster4",1e-05
"6146","GOC100","GOC",NA,"K = 5",3,"Cluster4",1e-05
"6147","GOC111","GOC",NA,"K = 5",3,"Cluster4",0.99996
"6148","GOC112","GOC",NA,"K = 5",3,"Cluster4",1e-05
"6149","GOC116","GOC",NA,"K = 5",3,"Cluster4",0.08647
"6150","GOC125","GOC",NA,"K = 5",3,"Cluster4",0.098231
"6151","ENPAK19","ENP","AK","K = 5",4,"Cluster4",1e-05
"6152","ENPAK20","ENP","AK","K = 5",4,"Cluster4",1e-05
"6153","ENPAK21","ENP","AK","K = 5",4,"Cluster4",0.011408
"6154","ENPAK22","ENP","AK","K = 5",4,"Cluster4",0.025143
"6155","ENPAK23","ENP","AK","K = 5",4,"Cluster4",0.017744
"6156","ENPAK24","ENP","AK","K = 5",4,"Cluster4",1e-05
"6157","ENPAK25","ENP","AK","K = 5",4,"Cluster4",1e-05
"6158","ENPAK26","ENP","AK","K = 5",4,"Cluster4",0.031271
"6159","ENPAK27","ENP","AK","K = 5",4,"Cluster4",1e-05
"6160","ENPAK28","ENP","AK","K = 5",4,"Cluster4",1e-05
"6161","ENPAK29","ENP","AK","K = 5",4,"Cluster4",0.014507
"6162","ENPAK30","ENP","AK","K = 5",4,"Cluster4",1e-05
"6163","ENPBC16","ENP","BC","K = 5",4,"Cluster4",0.031226
"6164","ENPBC17","ENP","BC","K = 5",4,"Cluster4",0.018113
"6165","ENPBC18","ENP","BC","K = 5",4,"Cluster4",0.003255
"6166","ENPCA01","ENP","CA","K = 5",4,"Cluster4",0.08287
"6167","ENPCA02","ENP","CA","K = 5",4,"Cluster4",1e-05
"6168","ENPCA03","ENP","CA","K = 5",4,"Cluster4",1e-05
"6169","ENPCA04","ENP","CA","K = 5",4,"Cluster4",0.048729
"6170","ENPCA05","ENP","CA","K = 5",4,"Cluster4",1e-05
"6171","ENPCA06","ENP","CA","K = 5",4,"Cluster4",1e-05
"6172","ENPCA07","ENP","CA","K = 5",4,"Cluster4",1e-05
"6173","ENPCA08","ENP","CA","K = 5",4,"Cluster4",1e-05
"6174","ENPCA09","ENP","CA","K = 5",4,"Cluster4",1e-05
"6175","ENPOR10","ENP","OR","K = 5",4,"Cluster4",1e-05
"6176","ENPOR11","ENP","OR","K = 5",4,"Cluster4",1e-05
"6177","ENPOR12","ENP","OR","K = 5",4,"Cluster4",1e-05
"6178","ENPOR13","ENP","OR","K = 5",4,"Cluster4",1e-05
"6179","ENPWA14","ENP","WA","K = 5",4,"Cluster4",1e-05
"6180","ENPWA15","ENP","WA","K = 5",4,"Cluster4",1e-05
"6181","GOC002","GOC",NA,"K = 5",4,"Cluster4",1e-05
"6182","GOC006","GOC",NA,"K = 5",4,"Cluster4",0.99996
"6183","GOC010","GOC",NA,"K = 5",4,"Cluster4",0.06435
"6184","GOC025","GOC",NA,"K = 5",4,"Cluster4",0.99996
"6185","GOC038","GOC",NA,"K = 5",4,"Cluster4",1e-05
"6186","GOC050","GOC",NA,"K = 5",4,"Cluster4",1e-05
"6187","GOC053","GOC",NA,"K = 5",4,"Cluster4",1e-05
"6188","GOC063","GOC",NA,"K = 5",4,"Cluster4",1e-05
"6189","GOC068","GOC",NA,"K = 5",4,"Cluster4",0.194104
"6190","GOC071","GOC",NA,"K = 5",4,"Cluster4",1e-05
"6191","GOC077","GOC",NA,"K = 5",4,"Cluster4",1e-05
"6192","GOC080","GOC",NA,"K = 5",4,"Cluster4",0.99996
"6193","GOC082","GOC",NA,"K = 5",4,"Cluster4",1e-05
"6194","GOC086","GOC",NA,"K = 5",4,"Cluster4",1e-05
"6195","GOC091","GOC",NA,"K = 5",4,"Cluster4",1e-05
"6196","GOC100","GOC",NA,"K = 5",4,"Cluster4",1e-05
"6197","GOC111","GOC",NA,"K = 5",4,"Cluster4",0.99996
"6198","GOC112","GOC",NA,"K = 5",4,"Cluster4",1e-05
"6199","GOC116","GOC",NA,"K = 5",4,"Cluster4",1e-05
"6200","GOC125","GOC",NA,"K = 5",4,"Cluster4",0.066968
"6201","ENPAK19","ENP","AK","K = 5",5,"Cluster4",1e-05
"6202","ENPAK20","ENP","AK","K = 5",5,"Cluster4",0.701838
"6203","ENPAK21","ENP","AK","K = 5",5,"Cluster4",0.731495
"6204","ENPAK22","ENP","AK","K = 5",5,"Cluster4",0.709093
"6205","ENPAK23","ENP","AK","K = 5",5,"Cluster4",0.73401
"6206","ENPAK24","ENP","AK","K = 5",5,"Cluster4",0.689317
"6207","ENPAK25","ENP","AK","K = 5",5,"Cluster4",0.99996
"6208","ENPAK26","ENP","AK","K = 5",5,"Cluster4",0.738545
"6209","ENPAK27","ENP","AK","K = 5",5,"Cluster4",0.781447
"6210","ENPAK28","ENP","AK","K = 5",5,"Cluster4",0.774015
"6211","ENPAK29","ENP","AK","K = 5",5,"Cluster4",0.736157
"6212","ENPAK30","ENP","AK","K = 5",5,"Cluster4",0.716531
"6213","ENPBC16","ENP","BC","K = 5",5,"Cluster4",0.674502
"6214","ENPBC17","ENP","BC","K = 5",5,"Cluster4",0.574112
"6215","ENPBC18","ENP","BC","K = 5",5,"Cluster4",0.99996
"6216","ENPCA01","ENP","CA","K = 5",5,"Cluster4",0.50279
"6217","ENPCA02","ENP","CA","K = 5",5,"Cluster4",1e-05
"6218","ENPCA03","ENP","CA","K = 5",5,"Cluster4",1e-05
"6219","ENPCA04","ENP","CA","K = 5",5,"Cluster4",0.579972
"6220","ENPCA05","ENP","CA","K = 5",5,"Cluster4",0.509502
"6221","ENPCA06","ENP","CA","K = 5",5,"Cluster4",0.639654
"6222","ENPCA07","ENP","CA","K = 5",5,"Cluster4",0.99996
"6223","ENPCA08","ENP","CA","K = 5",5,"Cluster4",1e-05
"6224","ENPCA09","ENP","CA","K = 5",5,"Cluster4",0.324073
"6225","ENPOR10","ENP","OR","K = 5",5,"Cluster4",0.57192
"6226","ENPOR11","ENP","OR","K = 5",5,"Cluster4",0.99996
"6227","ENPOR12","ENP","OR","K = 5",5,"Cluster4",0.663857
"6228","ENPOR13","ENP","OR","K = 5",5,"Cluster4",1e-05
"6229","ENPWA14","ENP","WA","K = 5",5,"Cluster4",1e-05
"6230","ENPWA15","ENP","WA","K = 5",5,"Cluster4",0.653171
"6231","GOC002","GOC",NA,"K = 5",5,"Cluster4",1e-05
"6232","GOC006","GOC",NA,"K = 5",5,"Cluster4",1e-05
"6233","GOC010","GOC",NA,"K = 5",5,"Cluster4",0.364675
"6234","GOC025","GOC",NA,"K = 5",5,"Cluster4",1.4e-05
"6235","GOC038","GOC",NA,"K = 5",5,"Cluster4",1e-05
"6236","GOC050","GOC",NA,"K = 5",5,"Cluster4",1e-05
"6237","GOC053","GOC",NA,"K = 5",5,"Cluster4",1e-05
"6238","GOC063","GOC",NA,"K = 5",5,"Cluster4",1e-05
"6239","GOC068","GOC",NA,"K = 5",5,"Cluster4",1e-05
"6240","GOC071","GOC",NA,"K = 5",5,"Cluster4",1e-05
"6241","GOC077","GOC",NA,"K = 5",5,"Cluster4",1e-05
"6242","GOC080","GOC",NA,"K = 5",5,"Cluster4",1e-05
"6243","GOC082","GOC",NA,"K = 5",5,"Cluster4",1e-05
"6244","GOC086","GOC",NA,"K = 5",5,"Cluster4",1e-05
"6245","GOC091","GOC",NA,"K = 5",5,"Cluster4",1e-05
"6246","GOC100","GOC",NA,"K = 5",5,"Cluster4",1e-05
"6247","GOC111","GOC",NA,"K = 5",5,"Cluster4",1e-05
"6248","GOC112","GOC",NA,"K = 5",5,"Cluster4",1e-05
"6249","GOC116","GOC",NA,"K = 5",5,"Cluster4",1e-05
"6250","GOC125","GOC",NA,"K = 5",5,"Cluster4",1e-05
"6251","ENPAK19","ENP","AK","K = 5",6,"Cluster4",0.083497
"6252","ENPAK20","ENP","AK","K = 5",6,"Cluster4",1e-05
"6253","ENPAK21","ENP","AK","K = 5",6,"Cluster4",0.067636
"6254","ENPAK22","ENP","AK","K = 5",6,"Cluster4",1e-05
"6255","ENPAK23","ENP","AK","K = 5",6,"Cluster4",1e-05
"6256","ENPAK24","ENP","AK","K = 5",6,"Cluster4",1e-05
"6257","ENPAK25","ENP","AK","K = 5",6,"Cluster4",0.116257
"6258","ENPAK26","ENP","AK","K = 5",6,"Cluster4",0.999955
"6259","ENPAK27","ENP","AK","K = 5",6,"Cluster4",1e-05
"6260","ENPAK28","ENP","AK","K = 5",6,"Cluster4",1e-05
"6261","ENPAK29","ENP","AK","K = 5",6,"Cluster4",1e-05
"6262","ENPAK30","ENP","AK","K = 5",6,"Cluster4",0.094976
"6263","ENPBC16","ENP","BC","K = 5",6,"Cluster4",0.052895
"6264","ENPBC17","ENP","BC","K = 5",6,"Cluster4",0.023693
"6265","ENPBC18","ENP","BC","K = 5",6,"Cluster4",1e-05
"6266","ENPCA01","ENP","CA","K = 5",6,"Cluster4",0.027959
"6267","ENPCA02","ENP","CA","K = 5",6,"Cluster4",1e-05
"6268","ENPCA03","ENP","CA","K = 5",6,"Cluster4",1e-05
"6269","ENPCA04","ENP","CA","K = 5",6,"Cluster4",0.056937
"6270","ENPCA05","ENP","CA","K = 5",6,"Cluster4",1e-05
"6271","ENPCA06","ENP","CA","K = 5",6,"Cluster4",0.02619
"6272","ENPCA07","ENP","CA","K = 5",6,"Cluster4",0.99996
"6273","ENPCA08","ENP","CA","K = 5",6,"Cluster4",0.016381
"6274","ENPCA09","ENP","CA","K = 5",6,"Cluster4",0.051824
"6275","ENPOR10","ENP","OR","K = 5",6,"Cluster4",0.052001
"6276","ENPOR11","ENP","OR","K = 5",6,"Cluster4",0.197619
"6277","ENPOR12","ENP","OR","K = 5",6,"Cluster4",1e-05
"6278","ENPOR13","ENP","OR","K = 5",6,"Cluster4",1e-05
"6279","ENPWA14","ENP","WA","K = 5",6,"Cluster4",1e-05
"6280","ENPWA15","ENP","WA","K = 5",6,"Cluster4",0.008824
"6281","GOC002","GOC",NA,"K = 5",6,"Cluster4",1e-05
"6282","GOC006","GOC",NA,"K = 5",6,"Cluster4",1e-05
"6283","GOC010","GOC",NA,"K = 5",6,"Cluster4",0.048545
"6284","GOC025","GOC",NA,"K = 5",6,"Cluster4",1e-05
"6285","GOC038","GOC",NA,"K = 5",6,"Cluster4",1e-05
"6286","GOC050","GOC",NA,"K = 5",6,"Cluster4",1e-05
"6287","GOC053","GOC",NA,"K = 5",6,"Cluster4",1e-05
"6288","GOC063","GOC",NA,"K = 5",6,"Cluster4",1e-05
"6289","GOC068","GOC",NA,"K = 5",6,"Cluster4",1e-05
"6290","GOC071","GOC",NA,"K = 5",6,"Cluster4",1e-05
"6291","GOC077","GOC",NA,"K = 5",6,"Cluster4",1e-05
"6292","GOC080","GOC",NA,"K = 5",6,"Cluster4",1e-05
"6293","GOC082","GOC",NA,"K = 5",6,"Cluster4",1e-05
"6294","GOC086","GOC",NA,"K = 5",6,"Cluster4",1e-05
"6295","GOC091","GOC",NA,"K = 5",6,"Cluster4",1e-05
"6296","GOC100","GOC",NA,"K = 5",6,"Cluster4",1e-05
"6297","GOC111","GOC",NA,"K = 5",6,"Cluster4",1e-05
"6298","GOC112","GOC",NA,"K = 5",6,"Cluster4",1e-05
"6299","GOC116","GOC",NA,"K = 5",6,"Cluster4",1e-05
"6300","GOC125","GOC",NA,"K = 5",6,"Cluster4",1e-05
"6301","ENPAK19","ENP","AK","K = 5",7,"Cluster4",0.754373
"6302","ENPAK20","ENP","AK","K = 5",7,"Cluster4",0.720104
"6303","ENPAK21","ENP","AK","K = 5",7,"Cluster4",0.733699
"6304","ENPAK22","ENP","AK","K = 5",7,"Cluster4",0.722992
"6305","ENPAK23","ENP","AK","K = 5",7,"Cluster4",0.719445
"6306","ENPAK24","ENP","AK","K = 5",7,"Cluster4",0.712211
"6307","ENPAK25","ENP","AK","K = 5",7,"Cluster4",0.99996
"6308","ENPAK26","ENP","AK","K = 5",7,"Cluster4",0.738343
"6309","ENPAK27","ENP","AK","K = 5",7,"Cluster4",0.99996
"6310","ENPAK28","ENP","AK","K = 5",7,"Cluster4",0.764406
"6311","ENPAK29","ENP","AK","K = 5",7,"Cluster4",0.780762
"6312","ENPAK30","ENP","AK","K = 5",7,"Cluster4",0.730449
"6313","ENPBC16","ENP","BC","K = 5",7,"Cluster4",0.669159
"6314","ENPBC17","ENP","BC","K = 5",7,"Cluster4",0.525374
"6315","ENPBC18","ENP","BC","K = 5",7,"Cluster4",0.724371
"6316","ENPCA01","ENP","CA","K = 5",7,"Cluster4",0.401822
"6317","ENPCA02","ENP","CA","K = 5",7,"Cluster4",1e-05
"6318","ENPCA03","ENP","CA","K = 5",7,"Cluster4",1e-05
"6319","ENPCA04","ENP","CA","K = 5",7,"Cluster4",0.569648
"6320","ENPCA05","ENP","CA","K = 5",7,"Cluster4",1e-05
"6321","ENPCA06","ENP","CA","K = 5",7,"Cluster4",1e-05
"6322","ENPCA07","ENP","CA","K = 5",7,"Cluster4",0.99996
"6323","ENPCA08","ENP","CA","K = 5",7,"Cluster4",1e-05
"6324","ENPCA09","ENP","CA","K = 5",7,"Cluster4",0.300671
"6325","ENPOR10","ENP","OR","K = 5",7,"Cluster4",0.621605
"6326","ENPOR11","ENP","OR","K = 5",7,"Cluster4",0.99996
"6327","ENPOR12","ENP","OR","K = 5",7,"Cluster4",0.609679
"6328","ENPOR13","ENP","OR","K = 5",7,"Cluster4",1e-05
"6329","ENPWA14","ENP","WA","K = 5",7,"Cluster4",1e-05
"6330","ENPWA15","ENP","WA","K = 5",7,"Cluster4",0.607482
"6331","GOC002","GOC",NA,"K = 5",7,"Cluster4",1e-05
"6332","GOC006","GOC",NA,"K = 5",7,"Cluster4",1e-05
"6333","GOC010","GOC",NA,"K = 5",7,"Cluster4",0.329531
"6334","GOC025","GOC",NA,"K = 5",7,"Cluster4",1e-05
"6335","GOC038","GOC",NA,"K = 5",7,"Cluster4",1e-05
"6336","GOC050","GOC",NA,"K = 5",7,"Cluster4",1e-05
"6337","GOC053","GOC",NA,"K = 5",7,"Cluster4",1e-05
"6338","GOC063","GOC",NA,"K = 5",7,"Cluster4",1e-05
"6339","GOC068","GOC",NA,"K = 5",7,"Cluster4",1e-05
"6340","GOC071","GOC",NA,"K = 5",7,"Cluster4",1e-05
"6341","GOC077","GOC",NA,"K = 5",7,"Cluster4",1e-05
"6342","GOC080","GOC",NA,"K = 5",7,"Cluster4",1e-05
"6343","GOC082","GOC",NA,"K = 5",7,"Cluster4",1e-05
"6344","GOC086","GOC",NA,"K = 5",7,"Cluster4",1e-05
"6345","GOC091","GOC",NA,"K = 5",7,"Cluster4",1e-05
"6346","GOC100","GOC",NA,"K = 5",7,"Cluster4",1e-05
"6347","GOC111","GOC",NA,"K = 5",7,"Cluster4",1e-05
"6348","GOC112","GOC",NA,"K = 5",7,"Cluster4",1e-05
"6349","GOC116","GOC",NA,"K = 5",7,"Cluster4",1e-05
"6350","GOC125","GOC",NA,"K = 5",7,"Cluster4",1e-05
"6351","ENPAK19","ENP","AK","K = 5",8,"Cluster4",0.085916
"6352","ENPAK20","ENP","AK","K = 5",8,"Cluster4",0.076535
"6353","ENPAK21","ENP","AK","K = 5",8,"Cluster4",1.4e-05
"6354","ENPAK22","ENP","AK","K = 5",8,"Cluster4",0.125619
"6355","ENPAK23","ENP","AK","K = 5",8,"Cluster4",1e-05
"6356","ENPAK24","ENP","AK","K = 5",8,"Cluster4",1e-05
"6357","ENPAK25","ENP","AK","K = 5",8,"Cluster4",0.023987
"6358","ENPAK26","ENP","AK","K = 5",8,"Cluster4",0.022432
"6359","ENPAK27","ENP","AK","K = 5",8,"Cluster4",0.119376
"6360","ENPAK28","ENP","AK","K = 5",8,"Cluster4",0.99996
"6361","ENPAK29","ENP","AK","K = 5",8,"Cluster4",0.140659
"6362","ENPAK30","ENP","AK","K = 5",8,"Cluster4",0.058489
"6363","ENPBC16","ENP","BC","K = 5",8,"Cluster4",1e-05
"6364","ENPBC17","ENP","BC","K = 5",8,"Cluster4",0.146632
"6365","ENPBC18","ENP","BC","K = 5",8,"Cluster4",0.104373
"6366","ENPCA01","ENP","CA","K = 5",8,"Cluster4",0.069582
"6367","ENPCA02","ENP","CA","K = 5",8,"Cluster4",1e-05
"6368","ENPCA03","ENP","CA","K = 5",8,"Cluster4",1e-05
"6369","ENPCA04","ENP","CA","K = 5",8,"Cluster4",0.078544
"6370","ENPCA05","ENP","CA","K = 5",8,"Cluster4",0.022299
"6371","ENPCA06","ENP","CA","K = 5",8,"Cluster4",0.99996
"6372","ENPCA07","ENP","CA","K = 5",8,"Cluster4",0.082461
"6373","ENPCA08","ENP","CA","K = 5",8,"Cluster4",0.0302
"6374","ENPCA09","ENP","CA","K = 5",8,"Cluster4",0.078985
"6375","ENPOR10","ENP","OR","K = 5",8,"Cluster4",0.002756
"6376","ENPOR11","ENP","OR","K = 5",8,"Cluster4",0.050182
"6377","ENPOR12","ENP","OR","K = 5",8,"Cluster4",0.99996
"6378","ENPOR13","ENP","OR","K = 5",8,"Cluster4",1e-05
"6379","ENPWA14","ENP","WA","K = 5",8,"Cluster4",1e-05
"6380","ENPWA15","ENP","WA","K = 5",8,"Cluster4",0.060651
"6381","GOC002","GOC",NA,"K = 5",8,"Cluster4",1e-05
"6382","GOC006","GOC",NA,"K = 5",8,"Cluster4",1e-05
"6383","GOC010","GOC",NA,"K = 5",8,"Cluster4",0.066491
"6384","GOC025","GOC",NA,"K = 5",8,"Cluster4",1e-05
"6385","GOC038","GOC",NA,"K = 5",8,"Cluster4",1e-05
"6386","GOC050","GOC",NA,"K = 5",8,"Cluster4",1e-05
"6387","GOC053","GOC",NA,"K = 5",8,"Cluster4",1e-05
"6388","GOC063","GOC",NA,"K = 5",8,"Cluster4",1e-05
"6389","GOC068","GOC",NA,"K = 5",8,"Cluster4",1e-05
"6390","GOC071","GOC",NA,"K = 5",8,"Cluster4",1e-05
"6391","GOC077","GOC",NA,"K = 5",8,"Cluster4",1e-05
"6392","GOC080","GOC",NA,"K = 5",8,"Cluster4",1e-05
"6393","GOC082","GOC",NA,"K = 5",8,"Cluster4",1e-05
"6394","GOC086","GOC",NA,"K = 5",8,"Cluster4",1e-05
"6395","GOC091","GOC",NA,"K = 5",8,"Cluster4",1e-05
"6396","GOC100","GOC",NA,"K = 5",8,"Cluster4",1e-05
"6397","GOC111","GOC",NA,"K = 5",8,"Cluster4",1e-05
"6398","GOC112","GOC",NA,"K = 5",8,"Cluster4",1e-05
"6399","GOC116","GOC",NA,"K = 5",8,"Cluster4",1e-05
"6400","GOC125","GOC",NA,"K = 5",8,"Cluster4",1e-05
"6401","ENPAK19","ENP","AK","K = 5",9,"Cluster4",1e-05
"6402","ENPAK20","ENP","AK","K = 5",9,"Cluster4",1e-05
"6403","ENPAK21","ENP","AK","K = 5",9,"Cluster4",1e-05
"6404","ENPAK22","ENP","AK","K = 5",9,"Cluster4",1e-05
"6405","ENPAK23","ENP","AK","K = 5",9,"Cluster4",1e-05
"6406","ENPAK24","ENP","AK","K = 5",9,"Cluster4",0.001547
"6407","ENPAK25","ENP","AK","K = 5",9,"Cluster4",0.000141
"6408","ENPAK26","ENP","AK","K = 5",9,"Cluster4",1e-05
"6409","ENPAK27","ENP","AK","K = 5",9,"Cluster4",1e-05
"6410","ENPAK28","ENP","AK","K = 5",9,"Cluster4",1e-05
"6411","ENPAK29","ENP","AK","K = 5",9,"Cluster4",1e-05
"6412","ENPAK30","ENP","AK","K = 5",9,"Cluster4",1e-05
"6413","ENPBC16","ENP","BC","K = 5",9,"Cluster4",1e-05
"6414","ENPBC17","ENP","BC","K = 5",9,"Cluster4",1e-05
"6415","ENPBC18","ENP","BC","K = 5",9,"Cluster4",1e-05
"6416","ENPCA01","ENP","CA","K = 5",9,"Cluster4",0.169938
"6417","ENPCA02","ENP","CA","K = 5",9,"Cluster4",1e-05
"6418","ENPCA03","ENP","CA","K = 5",9,"Cluster4",1e-05
"6419","ENPCA04","ENP","CA","K = 5",9,"Cluster4",1e-05
"6420","ENPCA05","ENP","CA","K = 5",9,"Cluster4",0.057801
"6421","ENPCA06","ENP","CA","K = 5",9,"Cluster4",1e-05
"6422","ENPCA07","ENP","CA","K = 5",9,"Cluster4",1e-05
"6423","ENPCA08","ENP","CA","K = 5",9,"Cluster4",1e-05
"6424","ENPCA09","ENP","CA","K = 5",9,"Cluster4",0.450469
"6425","ENPOR10","ENP","OR","K = 5",9,"Cluster4",0.006692
"6426","ENPOR11","ENP","OR","K = 5",9,"Cluster4",1e-05
"6427","ENPOR12","ENP","OR","K = 5",9,"Cluster4",1e-05
"6428","ENPOR13","ENP","OR","K = 5",9,"Cluster4",1e-05
"6429","ENPWA14","ENP","WA","K = 5",9,"Cluster4",1e-05
"6430","ENPWA15","ENP","WA","K = 5",9,"Cluster4",0.011653
"6431","GOC002","GOC",NA,"K = 5",9,"Cluster4",0.99996
"6432","GOC006","GOC",NA,"K = 5",9,"Cluster4",1e-05
"6433","GOC010","GOC",NA,"K = 5",9,"Cluster4",0.378563
"6434","GOC025","GOC",NA,"K = 5",9,"Cluster4",1e-05
"6435","GOC038","GOC",NA,"K = 5",9,"Cluster4",0.99996
"6436","GOC050","GOC",NA,"K = 5",9,"Cluster4",0.99996
"6437","GOC053","GOC",NA,"K = 5",9,"Cluster4",0.99996
"6438","GOC063","GOC",NA,"K = 5",9,"Cluster4",0.99996
"6439","GOC068","GOC",NA,"K = 5",9,"Cluster4",0.641823
"6440","GOC071","GOC",NA,"K = 5",9,"Cluster4",0.99996
"6441","GOC077","GOC",NA,"K = 5",9,"Cluster4",0.99996
"6442","GOC080","GOC",NA,"K = 5",9,"Cluster4",1e-05
"6443","GOC082","GOC",NA,"K = 5",9,"Cluster4",0.84486
"6444","GOC086","GOC",NA,"K = 5",9,"Cluster4",0.99996
"6445","GOC091","GOC",NA,"K = 5",9,"Cluster4",0.99996
